,conversation_id,elo_rating,comparisons_count,updated_condition,overall_empathy,conversation_number,condition,elo_rank,starter
102,20250329211833278107,1638.770285961885,62,treatment,3,3,CoachPlusInfluencer,103,undervalued
103,20250326150229416564,1638.3730260608056,62,control,-4,1,CoachPlusInfluencer,104,undervalued
104,20250325190209445736,1637.8840544190598,61,control,-1,1,CoachPlusInfluencer,105,undervalued
105,20250326083626386735,1635.6336587795524,59,control,-1,1,AICoach,106,undervalued
106,20250325203952696983,1635.0902417699112,58,treatment,5,3,AICoach,107,undervalued
107,20250325181719033625,1633.7782926920022,60,control,2,1,CoachPlusInfluencer,108,undervalued
108,20250326030213405744,1633.1631847386238,59,treatment,1,3,CoachPlusInfluencer,109,undervalued
109,20250325115353526720,1631.7056171108368,58,treatment,4,3,CoachPlusInfluencer,110,undervalued
110,20250326082050548308,1629.4784934662944,62,treatment,2,2,AICoach,111,undervalued
111,20250326083410171245,1629.4598872130118,63,control,0,1,Influencer,112,undervalued
112,20250325203655143144,1619.9568542714817,57,control,2,1,CoachPlusInfluencer,113,undervalued
113,20250326124130299165,1619.0607105295448,61,treatment,-1,2,AICoach,114,undervalued
114,20250326170349998603,1618.8353839935753,60,treatment,4,3,CoachPlusInfluencer,115,undervalued
115,20250325135232397457,1618.754991477915,61,treatment,1,2,AICoach,116,undervalued
116,20250325165129460904,1618.199943201892,59,treatment,3,2,AICoach,117,undervalued
117,20250329212607204643,1615.947027788416,61,treatment,0,2,AICoach,118,undervalued
118,20250326143442067417,1614.8030984845416,61,treatment,-1,3,AICoach,119,undervalued
119,20250326135948710462,1612.5624143099406,60,treatment,5,2,CoachPlusInfluencer,120,undervalued
120,20250326111249828957,1608.5254714918926,60,control,0,1,CoachPlusInfluencer,121,undervalued
121,20250326170409407166,1607.7334085178284,62,treatment,4,3,CoachPlusInfluencer,122,undervalued
122,20250326141338854944,1607.493580244133,60,control,-1,1,CoachPlusInfluencer,123,undervalued
123,20250325122246807141,1606.6195688626374,61,control,2,1,Control,124,undervalued
124,20250326061729096418,1604.3410679243016,59,control,1,1,Control,125,undervalued
125,20250326110650308347,1603.3365088508438,58,treatment,0,2,CoachPlusInfluencer,126,undervalued
126,20250326053029744106,1598.8397019268616,60,treatment,3,3,AICoach,127,undervalued
127,20250326102637018856,1595.3848531988872,60,control,-1,1,Control,128,undervalued
128,20250326121439529765,1594.6992016226934,60,treatment,2,2,CoachPlusInfluencer,129,undervalued
129,20250326151012568784,1590.2246952321766,61,control,-1,1,Control,130,undervalued
130,20250326001318395944,1589.5289758130175,62,control,1,1,Control,131,undervalued
131,20250325112811760339,1589.2871447747452,58,control,0,1,AICoach,132,undervalued
132,20250326095913825630,1589.0547899402388,61,treatment,1,2,CoachPlusInfluencer,133,undervalued
133,20250325224402051272,1588.592375440438,61,control,-1,1,Influencer,134,undervalued
134,20250325212952737860,1588.2532105991231,59,treatment,3,2,AICoach,135,undervalued
135,20250325183037519423,1588.0983600324523,64,treatment,4,2,AICoach,136,undervalued
136,20250326113318571988,1585.1676022128645,59,treatment,1,2,AICoach,137,undervalued
137,20250325234152133379,1585.1084691361134,61,treatment,6,3,CoachPlusInfluencer,138,undervalued
138,20250325192802483634,1582.2888530106495,59,treatment,2,2,AICoach,139,undervalued
139,20250326023111762454,1577.4352821623663,62,treatment,6,2,CoachPlusInfluencer,140,undervalued
140,20250326103925828522,1573.8412743948395,58,control,-2,1,AICoach,141,undervalued
141,20250326085657516107,1572.5153317569395,61,treatment,3,3,CoachPlusInfluencer,142,undervalued
142,20250325214431251506,1572.2598804652755,61,treatment,-1,2,AICoach,143,undervalued
143,20250325204619833911,1570.068608921831,60,control,-1,1,Control,144,undervalued
144,20250326161958808846,1569.3057674238498,58,treatment,-2,3,AICoach,145,undervalued
145,20250326134129433335,1567.3471049909947,62,control,0,1,CoachPlusInfluencer,146,undervalued
146,20250325122608319535,1566.742968036496,60,treatment,-4,2,AICoach,147,undervalued
147,20250326034412107662,1566.182469971805,61,control,3,1,CoachPlusInfluencer,148,undervalued
148,20250326034445050696,1564.983671914196,60,control,7,1,AICoach,149,undervalued
149,20250325161139953365,1560.5808110535347,58,control,-2,1,AICoach,150,undervalued
150,20250325150508301716,1560.2257420879096,59,control,-1,1,Influencer,151,undervalued
151,20250326061501671196,1559.435039555097,61,control,-4,1,AICoach,152,undervalued
152,20250326073335812584,1556.97231743859,60,treatment,2,3,AICoach,153,undervalued
153,20250326020524493312,1555.4761950902832,60,treatment,4,3,CoachPlusInfluencer,154,undervalued
154,20250326032612304271,1555.2797752825709,60,treatment,2,2,CoachPlusInfluencer,155,undervalued
155,20250326005312009225,1553.6691323822763,60,treatment,2,3,AICoach,156,undervalued
156,20250325105658720972,1551.9870327527376,60,control,3,1,Control,157,undervalued
157,20250331095009058471,1550.04850986803,59,treatment,-2,3,AICoach,158,undervalued
158,20250329223809051204,1550.0282821617234,60,treatment,3,2,CoachPlusInfluencer,159,undervalued
159,20250326200539871776,1545.1397251337994,61,treatment,0,3,CoachPlusInfluencer,160,undervalued
160,20250326153914987823,1544.0692965916296,60,control,-2,1,AICoach,161,undervalued
161,20250325125740974125,1543.9335412612447,58,treatment,0,2,AICoach,162,undervalued
162,20250329211252812981,1543.6777800706368,61,control,-1,1,Influencer,163,undervalued
163,20250326052212954101,1543.6183580406291,59,treatment,2,2,CoachPlusInfluencer,164,undervalued
164,20250326155124757820,1540.509083845818,59,control,3,1,Control,165,undervalued
165,20250326210927788364,1539.0518375966842,60,control,-2,1,Influencer,166,undervalued
166,20250325210200784372,1538.8876264950418,60,control,-4,1,Control,167,undervalued
167,20250326041416607102,1537.684977695364,60,control,-2,1,CoachPlusInfluencer,168,undervalued
168,20250325115031177618,1535.0255578843469,59,treatment,4,3,AICoach,169,undervalued
169,20250326020638858736,1534.3911810481316,60,treatment,4,3,CoachPlusInfluencer,170,undervalued
170,20250325230010333718,1532.619523345168,63,control,4,1,Influencer,171,undervalued
171,20250325211735502798,1532.3705543666636,61,control,2,1,AICoach,172,undervalued
172,20250326154938679812,1529.773641032868,58,control,-4,1,AICoach,173,undervalued
173,20250325174101547989,1529.3430876018765,59,treatment,-2,3,CoachPlusInfluencer,174,undervalued
174,20250326020559219149,1529.224226852558,60,treatment,6,3,AICoach,175,undervalued
175,20250326165945681503,1527.1812444932884,59,control,-4,1,Control,176,undervalued
176,20250326043605253222,1523.7927362767427,59,control,0,1,Influencer,177,undervalued
177,20250325184451048354,1521.80303122259,61,control,-1,1,CoachPlusInfluencer,178,undervalued
178,20250326074840413509,1520.5366195962806,60,control,-3,1,Influencer,179,undervalued
179,20250325193155619440,1520.2689509073375,59,treatment,-2,2,AICoach,180,undervalued
180,20250326093100593101,1514.8414405419744,59,control,-2,1,Influencer,181,undervalued
181,20250331142031150573,1513.5187845620144,60,control,-4,1,CoachPlusInfluencer,182,undervalued
182,20250325171344521213,1513.0220244833456,62,treatment,-3,3,CoachPlusInfluencer,183,undervalued
183,20250326160934778590,1512.73219108778,62,control,0,1,CoachPlusInfluencer,184,undervalued
184,20250325115655355732,1511.9994466824216,62,treatment,3,3,AICoach,185,undervalued
185,20250326111952064742,1510.3660816932154,61,control,-5,1,AICoach,186,undervalued
186,20250326114653933505,1509.827239795922,59,control,-1,1,Control,187,undervalued
187,20250325172327584821,1508.1158007681122,61,control,-6,1,CoachPlusInfluencer,188,undervalued
188,20250325151415677110,1506.6983883550847,61,control,-3,1,CoachPlusInfluencer,189,undervalued
189,20250327170259514175,1504.1504623976753,58,treatment,-3,2,AICoach,190,undervalued
190,20250325152824874299,1501.0679742919704,61,treatment,1,3,AICoach,191,undervalued
191,20250325141542760408,1500.9639828878428,62,control,0,1,Influencer,192,undervalued
192,20250325121848691842,1496.7735468254834,59,treatment,0,2,CoachPlusInfluencer,193,undervalued
193,20250325181343890403,1493.833853238934,58,control,-2,1,CoachPlusInfluencer,194,undervalued
194,20250329224724012592,1492.2463646742676,58,treatment,0,2,CoachPlusInfluencer,195,undervalued
195,20250326011420862507,1492.1744653734447,58,treatment,0,3,AICoach,196,undervalued
196,20250325150941260974,1491.4412577867115,60,control,4,1,CoachPlusInfluencer,197,undervalued
197,20250326131136914908,1488.7568650908815,60,control,-1,1,Influencer,198,undervalued
198,20250326150224819500,1485.0919109983022,60,treatment,0,3,AICoach,199,undervalued
199,20250325193747418487,1482.5382956671515,60,control,-1,1,Control,200,undervalued
200,20250403103346692909,1481.6679530345334,60,control,0,1,CoachPlusInfluencer,201,undervalued
201,20250326132249364781,1479.8821700001438,61,treatment,-1,3,CoachPlusInfluencer,202,undervalued
202,20250325184819623957,1474.504829223681,61,control,1,1,CoachPlusInfluencer,203,undervalued
203,20250326055130665905,1468.789300012906,58,control,0,1,CoachPlusInfluencer,204,undervalued
204,20250326021603634182,1467.0835615886406,58,treatment,2,3,CoachPlusInfluencer,205,undervalued
205,20250326062746717963,1466.1394708241423,60,control,-1,1,Control,206,undervalued
206,20250326233637475791,1465.8739016330444,60,treatment,-5,2,AICoach,207,undervalued
207,20250326021755745465,1465.434939544538,61,treatment,0,2,AICoach,208,undervalued
208,20250325181257171352,1463.6097988127578,58,control,-3,1,AICoach,209,undervalued
209,20250326050843981542,1462.8548462680424,61,treatment,0,3,CoachPlusInfluencer,210,undervalued
210,20250326123909749984,1462.6264122566697,61,treatment,-1,3,CoachPlusInfluencer,211,undervalued
211,20250326154647968982,1461.6731871083448,61,treatment,-3,2,CoachPlusInfluencer,212,undervalued
212,20250326000737965166,1461.4846729472422,59,control,1,1,Influencer,213,undervalued
213,20250326001510626571,1460.841985828872,60,treatment,-2,2,AICoach,214,undervalued
214,20250325124642382734,1460.3497987681817,61,treatment,-3,2,AICoach,215,undervalued
215,20250326073556493899,1460.0374673349213,58,control,-4,1,Influencer,216,undervalued
216,20250326031958642266,1460.0063169191917,59,control,-2,1,Influencer,217,undervalued
217,20250326164134738596,1459.8263120062263,62,control,-3,1,AICoach,218,undervalued
218,20250325140904592340,1458.9341628444936,61,control,-2,1,Control,219,undervalued
219,20250327063130781284,1458.2980328217277,60,control,-3,1,Control,220,undervalued
220,20250326103510589166,1457.0205441627054,59,control,-2,1,Control,221,undervalued
221,20250328003824747710,1455.0963292736417,58,control,-5,1,Influencer,222,undervalued
222,20250327022609630317,1454.6895490510813,60,control,-3,1,AICoach,223,undervalued
223,20250325170207399893,1453.4973076848037,60,treatment,-2,2,AICoach,224,undervalued
224,20250326203851163540,1452.578075492479,59,control,-2,1,Influencer,225,undervalued
225,20250326125234667974,1449.9524565215272,64,control,-5,1,CoachPlusInfluencer,226,undervalued
226,20250325210835153317,1449.161772540606,61,control,-1,1,Control,227,undervalued
227,20250326055430917658,1447.2979984660533,60,control,-4,1,AICoach,228,undervalued
228,20250326043324913964,1445.6342208812914,62,control,-5,1,Influencer,229,undervalued
229,20250326120657740614,1439.2575780677214,61,treatment,-2,2,AICoach,230,undervalued
230,20250326051023352696,1438.5451314847753,60,treatment,-2,3,CoachPlusInfluencer,231,undervalued
231,20250326134133086305,1437.0427255629857,62,treatment,1,3,CoachPlusInfluencer,232,undervalued
232,20250326093011102829,1437.0005981085117,59,control,-4,1,Control,233,undervalued
233,20250325185240217422,1436.1687706273815,61,treatment,-3,3,AICoach,234,undervalued
234,20250325213125328747,1434.999184808146,60,control,-3,1,CoachPlusInfluencer,235,undervalued
235,20250325130543861946,1434.5658486377483,59,control,-2,1,Influencer,236,undervalued
236,20250329221223085324,1434.1612102094368,60,treatment,-2,2,CoachPlusInfluencer,237,undervalued
237,20250326070527361911,1433.903930592911,57,control,-2,1,Control,238,undervalued
238,20250326110358307277,1431.5478271936972,61,treatment,0,3,CoachPlusInfluencer,239,undervalued
239,20250331130503237747,1430.2589486794443,59,control,-4,1,CoachPlusInfluencer,240,undervalued
240,20250326103339846379,1429.9508798859335,59,treatment,3,3,CoachPlusInfluencer,241,undervalued
241,20250326115432564535,1428.9689296181375,62,treatment,-2,3,AICoach,242,undervalued
242,20250325113315603276,1428.254965660068,63,treatment,-2,3,AICoach,243,undervalued
243,20250326081758802706,1427.934484927525,58,treatment,0,3,AICoach,244,undervalued
244,20250325224254490556,1427.2958580783124,63,treatment,0,3,CoachPlusInfluencer,245,undervalued
245,20250326033320693385,1426.7612385001282,60,treatment,-3,3,CoachPlusInfluencer,246,undervalued
246,20250326131532789913,1426.3933429754347,61,treatment,-2,2,AICoach,247,undervalued
247,20250326015111364305,1425.2286220990768,60,control,0,1,CoachPlusInfluencer,248,undervalued
248,20250326200048412251,1423.7551591822182,61,control,-3,1,Influencer,249,undervalued
249,20250326035840470928,1422.8245510963843,60,treatment,2,2,AICoach,250,undervalued
250,20250325132617265748,1415.4495197975464,58,control,-6,1,Control,251,undervalued
251,20250325184405951456,1408.3172287022917,58,treatment,-3,3,AICoach,252,undervalued
252,20250325114659562412,1408.263756652731,61,control,-4,1,Control,253,undervalued
253,20250325231023993784,1405.5084399609505,60,control,-4,1,CoachPlusInfluencer,254,undervalued
254,20250325222455745265,1404.7038115134717,62,control,-5,1,Influencer,255,undervalued
255,20250326132256136482,1401.8765853489133,59,control,-3,1,CoachPlusInfluencer,256,undervalued
256,20250326130428618480,1400.8261677729602,60,treatment,-5,2,AICoach,257,undervalued
257,20250326130723796304,1400.64062503201,62,treatment,0,3,CoachPlusInfluencer,258,undervalued
258,20250325132834867619,1400.122184425263,60,control,1,1,Influencer,259,undervalued
259,20250326130427240103,1397.242761832544,61,treatment,-3,2,AICoach,260,undervalued
260,20250326054222748166,1395.4099750765076,61,treatment,0,3,CoachPlusInfluencer,261,undervalued
261,20250326060103525944,1393.7545874601851,61,control,-1,1,Control,262,undervalued
262,20250326163236255790,1392.4910696584398,59,treatment,-8,3,CoachPlusInfluencer,263,undervalued
263,20250325200035445881,1391.6312101114847,60,treatment,-3,2,AICoach,264,undervalued
264,20250326000524545927,1391.386875163021,61,treatment,-2,2,CoachPlusInfluencer,265,undervalued
265,20250326133137602133,1391.030805019934,62,control,-3,1,Control,266,undervalued
266,20250326033753583236,1388.1576851581024,61,control,-3,1,Control,267,undervalued
267,20250326164757643937,1387.522928116364,61,control,-2,1,Influencer,268,undervalued
268,20250326023412409802,1386.2910018189154,59,control,1,1,Influencer,269,undervalued
269,20250325160308960947,1384.388468619442,60,treatment,-4,3,AICoach,270,undervalued
270,20250326234306141940,1383.182483793929,62,treatment,-5,2,CoachPlusInfluencer,271,undervalued
271,20250326141800864641,1380.315002225656,58,treatment,2,3,AICoach,272,undervalued
272,20250326150219474676,1380.2947401384624,60,control,-3,1,Control,273,undervalued
273,20250326140037811167,1378.3389477537105,61,treatment,-2,3,AICoach,274,undervalued
274,20250326140805989423,1374.6264505262363,60,control,-2,1,Control,275,undervalued
275,20250327024359177460,1372.6590721026844,59,control,0,1,AICoach,276,undervalued
276,20250329220838310763,1369.8681137554397,63,treatment,-4,2,AICoach,277,undervalued
277,20250325150037475790,1368.0389629689394,60,treatment,-5,3,AICoach,278,undervalued
278,20250325224616951167,1366.0987486549236,58,treatment,-4,3,AICoach,279,undervalued
279,20250326010631562796,1363.6532592532226,59,treatment,-6,2,AICoach,280,undervalued
280,20250326070855571303,1362.533771207387,59,control,-5,1,Control,281,undervalued
281,20250325223452911904,1362.0281778422932,59,control,-6,1,Influencer,282,undervalued
282,20250326101524337716,1361.4934308558966,59,treatment,-1,3,AICoach,283,undervalued
283,20250325181518390426,1360.8418894615636,61,control,-10,1,AICoach,284,undervalued
284,20250326075437528122,1356.7014407221886,59,control,-5,1,Influencer,285,undervalued
285,20250326114233479624,1356.0632285072109,60,control,-5,1,Influencer,286,undervalued
286,20250326125443528837,1355.0511726855052,62,control,-1,1,CoachPlusInfluencer,287,undervalued
287,20250326014040274257,1351.5475391833004,60,treatment,-3,2,CoachPlusInfluencer,288,undervalued
288,20250326020433913910,1350.0560252394876,59,treatment,0,2,AICoach,289,undervalued
289,20250325131255845817,1348.4075700372953,58,treatment,2,2,AICoach,290,undervalued
290,20250325172716966845,1343.5324767906795,60,control,0,1,CoachPlusInfluencer,291,undervalued
291,20250326012702113993,1341.3892562019469,61,control,-4,1,Control,292,undervalued
292,20250326115247502830,1337.918426738777,60,control,-2,1,CoachPlusInfluencer,293,undervalued
293,20250328135535783444,1331.5905701661734,62,treatment,-7,3,AICoach,294,undervalued
294,20250325175500907592,1330.3292359248935,61,treatment,-2,2,CoachPlusInfluencer,295,undervalued
295,20250327085918714918,1329.077933527475,60,treatment,-4,2,AICoach,296,undervalued
296,20250325174942576625,1323.6069268285787,60,control,-6,1,Control,297,undervalued
297,20250325131226195147,1319.0699939923222,61,control,-5,1,AICoach,298,undervalued
298,20250325234556503756,1317.9247133584229,60,control,-6,1,CoachPlusInfluencer,299,undervalued
299,20250329154007124243,1317.2181249304458,61,control,-5,1,Influencer,300,undervalued
300,20250326094220228640,1314.6606806535208,60,treatment,-5,2,AICoach,301,undervalued
301,20250326072117069832,1308.5870011193374,61,treatment,-3,3,CoachPlusInfluencer,302,undervalued
302,20250326082451105282,1308.1999634626457,60,treatment,-3,2,CoachPlusInfluencer,303,undervalued
303,20250326200214524617,1308.0081130941292,59,control,-5,1,Influencer,304,undervalued
304,20250325190028700609,1306.20780788556,59,treatment,-1,2,AICoach,305,undervalued
305,20250325191141587407,1304.359503916292,59,treatment,-4,2,CoachPlusInfluencer,306,undervalued
306,20250325144755751353,1304.135687527005,61,control,-6,1,AICoach,307,undervalued
307,20250326075558587760,1303.2293362843654,59,control,-4,1,Influencer,308,undervalued
308,20250326151539970915,1302.9184612401891,61,control,-5,1,Control,309,undervalued
309,20250325212604957905,1302.230067702185,59,control,-6,1,AICoach,310,undervalued
310,20250326124515764642,1301.8308033459853,59,control,-1,1,CoachPlusInfluencer,311,undervalued
311,20250325163123918591,1301.340758673727,57,treatment,-5,3,AICoach,312,undervalued
312,20250325131331354844,1300.763674715546,63,control,-5,1,CoachPlusInfluencer,313,undervalued
313,20250326022318861158,1299.212980461249,61,treatment,-1,3,AICoach,314,undervalued
314,20250325165137613451,1295.4102443330523,61,control,0,1,AICoach,315,undervalued
315,20250325131408712876,1287.1200900165218,61,treatment,-1,3,AICoach,316,undervalued
316,20250325200505801756,1284.9669315056562,61,control,-4,1,AICoach,317,undervalued
317,20250326070708569947,1284.1185060984787,60,control,-6,1,CoachPlusInfluencer,318,undervalued
318,20250326074543276436,1282.734198679762,60,treatment,-3,3,CoachPlusInfluencer,319,undervalued
319,20250325185001694244,1282.4514361334732,60,treatment,-3,2,AICoach,320,undervalued
320,20250326104938580829,1281.6075500551997,60,treatment,-7,3,AICoach,321,undervalued
321,20250326213239421271,1281.204901325254,60,control,-7,1,Influencer,322,undervalued
322,20250325150449102860,1279.6191987162556,60,control,-4,1,Influencer,323,undervalued
323,20250325114702689946,1273.8509930742457,61,control,-5,1,CoachPlusInfluencer,324,undervalued
324,20250326170424971355,1272.2595551785428,59,control,-5,1,CoachPlusInfluencer,325,undervalued
325,20250325185303208715,1271.6196588314886,62,control,-5,1,CoachPlusInfluencer,326,undervalued
326,20250325162427778139,1270.0862333797927,60,control,-3,1,AICoach,327,undervalued
327,20250326123736392195,1269.1235752589114,62,treatment,-1,2,CoachPlusInfluencer,328,undervalued
328,20250329230240378845,1269.08690407904,60,treatment,-3,2,AICoach,329,undervalued
329,20250325190500425628,1265.8677264874775,58,control,-5,1,AICoach,330,undervalued
330,20250325201315330161,1265.5914236902609,59,treatment,-4,2,CoachPlusInfluencer,331,undervalued
331,20250326100720856483,1265.1458246374382,59,control,-3,1,Control,332,undervalued
332,20250326053340630112,1261.3201152411657,59,control,-5,1,CoachPlusInfluencer,333,undervalued
333,20250326110028760756,1261.3098626129374,60,control,-5,1,Control,334,undervalued
334,20250326061419782956,1260.5738812892653,60,control,-2,1,AICoach,335,undervalued
335,20250326075143386370,1259.5858989238875,59,control,-6,1,AICoach,336,undervalued
336,20250326123828033346,1255.3745570374913,59,control,-8,1,Control,337,undervalued
337,20250326144903365265,1254.4623588498753,59,control,-8,1,AICoach,338,undervalued
338,20250325131131630881,1251.5199275644673,58,treatment,-6,3,AICoach,339,undervalued
339,20250325124355597481,1248.5423967863164,62,control,-7,1,Influencer,340,undervalued
340,20250326082600066423,1244.534405894064,58,control,-6,1,CoachPlusInfluencer,341,undervalued
341,20250326083229994343,1242.5841739349935,60,treatment,-5,3,AICoach,342,undervalued
342,20250325230122224447,1239.9396891844856,60,control,-6,1,AICoach,343,undervalued
343,20250325111924338230,1239.2694335784054,59,control,-5,1,Control,344,undervalued
344,20250325213041488369,1239.1622089328353,60,treatment,-6,3,CoachPlusInfluencer,345,undervalued
345,20250325105554575176,1238.9174479732503,58,control,-5,1,Influencer,346,undervalued
346,20250326053136097181,1238.4404050875366,60,control,-5,1,Influencer,347,undervalued
347,20250326034613465766,1233.2360432650808,60,control,-6,1,AICoach,348,undervalued
348,20250325135857742760,1231.5085406629075,59,control,-7,1,AICoach,349,undervalued
349,20250326003647195421,1224.20491538262,59,treatment,-4,2,AICoach,350,undervalued
350,20250325235423209293,1223.834589725907,60,control,-5,1,Influencer,351,undervalued
351,20250325214711609448,1223.669083691327,61,control,-6,1,Control,352,undervalued
352,20250326082316449831,1222.3859199720491,60,control,-5,1,CoachPlusInfluencer,353,undervalued
353,20250326122658897214,1221.396086422982,65,control,-7,1,CoachPlusInfluencer,354,undervalued
354,20250325111418496285,1221.3084317931591,58,treatment,-5,2,AICoach,355,undervalued
355,20250325162605267711,1221.0398201756332,63,control,-4,1,CoachPlusInfluencer,356,undervalued
356,20250327124111699334,1220.257480595033,59,control,-1,1,Control,357,undervalued
357,20250325230604683649,1219.7282484825037,60,control,-5,1,Control,358,undervalued
358,20250326015637203105,1217.8509019174712,59,control,-5,1,Influencer,359,undervalued
359,20250325155721997892,1217.4829020597067,59,treatment,-6,3,AICoach,360,undervalued
360,20250325214611719915,1216.686099471713,60,control,-7,1,CoachPlusInfluencer,361,undervalued
361,20250326075447830652,1211.3526970906328,57,control,-4,1,AICoach,362,undervalued
362,20250326052305149366,1206.6215618501687,59,control,-6,1,AICoach,363,undervalued
363,20250326031623364762,1199.5542636521527,60,control,-5,1,Influencer,364,undervalued
364,20250329212100275700,1194.5039487685465,58,control,-6,1,CoachPlusInfluencer,365,undervalued
365,20250325225226902123,1177.7794658854966,59,control,-7,1,Control,366,undervalued
366,20250325134222906778,1170.659706278284,60,treatment,-3,2,AICoach,367,undervalued
367,20250325213147902628,1167.765421867564,60,control,-3,1,AICoach,368,undervalued
368,20250325211633529520,1161.687034393418,60,control,-3,1,Influencer,369,undervalued
369,20250325191333043349,1156.5288363832444,60,control,-7,1,AICoach,370,undervalued
370,20250331105818052734,1155.5228933408785,59,treatment,-9,2,CoachPlusInfluencer,371,undervalued
371,20250326024028744760,1152.2523822178696,59,treatment,-5,2,CoachPlusInfluencer,372,undervalued
372,20250326155012195639,1148.422554614218,62,treatment,-5,2,CoachPlusInfluencer,373,undervalued
373,20250326152145304286,1145.2249988182157,59,control,-5,1,Control,374,undervalued
374,20250325235100806996,1139.0249596159354,58,control,-7,1,Control,375,undervalued
375,20250325210003349240,1128.988308320843,60,treatment,-4,2,CoachPlusInfluencer,376,undervalued
376,20250326200429644474,1115.3222291245895,60,control,-7,1,CoachPlusInfluencer,377,undervalued
377,20250326011544837365,1103.735138801146,63,treatment,-7,3,AICoach,378,undervalued
378,20250325154437745289,1097.064295754325,61,control,-8,1,CoachPlusInfluencer,379,undervalued
379,20250325131021012165,1083.5866959356906,58,control,-8,1,Control,380,undervalued
380,20250326100601616376,1081.8870392627964,60,treatment,-8,3,CoachPlusInfluencer,381,undervalued
381,20250325235049868228,1076.4522166369873,63,treatment,-2,3,CoachPlusInfluencer,382,undervalued
382,20250325201423331563,1065.962368755199,59,control,-4,1,CoachPlusInfluencer,383,undervalued
383,20250331025310470527,1064.5017086920002,58,control,-8,1,CoachPlusInfluencer,384,undervalued
384,20250325194735405315,1059.6144617325506,60,treatment,-4,3,CoachPlusInfluencer,385,undervalued
